goodroadv,transport,pro3,tapwater,roadv,rm2c7d,rm2c7e,rm2c7g,animal_s,agrvisit,plant_s,agrext,irrigation,rm2c7c,pro5,pro4,rm2c7b,useschool,kgarten,v_prischool,broadcast,post,vpost,rm2c7a,rm2c7f,market,nonfarm,vmarket1,vmarket2,vmarket3,treatment,id_district,lnarea,lnpopden,city,reg8,rnongnghiep,rcongnghiep,rdichvu,year,tinh,post_treat
1,0,0,0,1,0.2688172162,0.001075268839,0.7591397762,1,0.04,1,0,1,0.03733528405,0,0,0.02147389017,0,1,0,1,1,1,0.01290322561,0.175268814,1,1,0,1,0,0,403d31,1.648273945,5.186910629,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
0,0,1,0,1,0.1671087593,0,0,1,0.01,1,0,1,0.02422661148,0,0,0.009317927994,1,1,0,1,1,1,0.05305039883,0.002652519848,1,0,1,1,0,0,403d31,2.220289946,4.810567379,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,1,0,1,0.05948840082,0,0.2986317575,1,0.05,1,0,1,0.1306082904,0,0,0.02152618207,0,1,0,1,1,0,0.08923260123,0,1,0,0,0,0,0,403d31,3.533394575,3.893749475,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,1,1,1,0.1435132027,0.05740528181,0.08495981991,1,0.02,1,0,1,0.07585523278,0,0,0.01462568156,0,1,0,1,1,0,0,0.02123995498,1,0,0,0,0,0,403d31,2.094330072,5.368459225,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0,0,0,1,0.01,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,403d31,3.574590206,3.531195879,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,0,0,1,0.1092519686,0,0,1,0.02,1,0,1,0.08810625225,0,0,0.03498161957,0,1,0,0,1,1,0.07529527694,0,1,0,1,0,0,0,403d31,2.806385994,4.810389996,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,1,0,1,0.03857142851,0,0,1,0.08,1,0,1,0.07122757286,0,0,0.02673232555,0,1,0,0,1,0,0.2071428597,0.001428571413,0,0,0,0,0,0,403d31,1.656321406,5.587905884,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,0,0,1,0.2214285731,0,0,1,0.02,1,1,1,0.09010665864,1,0,0.05516733974,0,1,0,1,1,1,0.2214285731,0,1,1,1,0,0,0,403d33,2.188295841,4.832787991,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,1,1,1,0.1001502275,0,0,1,0.05,1,0,1,0.01901219226,1,0,0.02789832652,1,1,0,1,1,0,0.09213820845,0,1,1,1,0,0,0,403d33,1.827448249,5.771953106,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
0,0,0,1,1,0,0,0,1,0.08,1,0,1,0,0,0,0,1,1,0,1,1,0,0.5335208774,0,1,1,0,1,0,0,403d33,3.181381702,4.483902931,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,1,0,1,0.2215862572,0,0,1,0.02,1,0,1,0.1261722147,0,1,0.05541346967,0,1,0,1,1,1,0.2215862572,0,1,0,1,0,0,0,403d33,3.117949963,3.991112232,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,0,0,1,0.08633093536,0,0,1,0.02,1,0,1,0.03593244776,0,0,0.02515271306,0,1,0,1,1,1,0.07747647911,0,1,1,1,0,0,0,403d33,2.251291752,5.248131275,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0.1064395979,0,0,1,0.08,1,0,1,0.131406039,0,0,0.0394218117,0,1,0,1,1,0,0.1862692982,0,1,1,1,0,0,0,403d33,2.26280427,5.275690556,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,1,0,1,0.01850582659,0,0.1079506502,1,0.05,1,0,1,0.05377164111,0,1,0.01616962813,1,1,1,1,1,0,0.09561343491,0.07882110775,1,1,0,1,0,0,403d35,2.715819836,5.262833595,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0.04854368791,0,0,1,0.05,1,0,1,0.1909307837,0,0,0.01909307949,0,1,0,1,1,1,0.1178918183,0,1,1,0,1,0,0,403d35,2.479056358,4.794730186,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,1,0,1,0.4158415794,0,0.01188118849,1,0.1,1,0,1,0.04592422396,0,0,0.01033295039,1,1,0,1,1,0,0.151815176,0.02640264109,1,0,0,0,0,0,403d35,2.138889074,5.184281826,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,0,0,0,1,0.1101021543,0,0.01135073788,1,0.05,1,0,1,0.1810333729,0,0,0.01997165382,0,1,1,1,1,0,0.09648127109,0.0170261059,1,0,0,0,0,0,403d35,2.522523403,4.951681137,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,1,0,1,0.09373325855,0.10176754,0,1,0.1,1,0,1,0.07280813158,1,0,0.009911054745,0,1,0,1,1,0,0.1874665171,0,1,1,0,0,0,0,403d37,2.360854149,5.171234131,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0.1575342417,0.05479452014,0,1,0.06,1,0,1,0.6461482048,0,1,0.03870254382,0,1,1,1,1,1,0.5534246564,0,0,1,0,0,0,0,403d37,1.449269176,5.143775463,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0.1633738577,0.6079027653,0,1,0.14,1,0,1,0.07723996043,0,0,0.1458977014,0,1,0,1,1,0,0,0,1,1,0,1,0,0,403d37,1.532556891,5.649795055,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0.07829614729,0,0.07829614729,1,0.05,1,0,1,0.08589404821,0,0,0.004103218671,1,1,0,0,1,0,0.03651115671,0,1,1,1,0,0,0,403d39,3.431726694,4.378220558,0,4,0.3632532954,0.3956763744,0.6790550351,2008,403,0
1,1,0,0,1,0.06586021185,0.02016128972,0.9717742205,1,0.05,1,0,1,0.002021563239,0,0,0.02190027013,0,0,0,0,0,0,0.4569892585,0,0,0,0,0,0,0,405d1,1.704748034,4.907292843,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.208361432,0.04383007437,0.5495616794,1,0.05,0,0,1,0.1086502969,1,0,0.005617076065,0,0,0,1,1,0,0,0.008091705851,1,1,0,0,1,0,405d1,2.039140224,5.262681961,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,1,0,1,0.369094491,0,0,1,0.06,0,0,1,0.2770177722,0,0,0.03647970781,0,1,0,1,1,1,0,0,0,0,0,0,0,0,405d3,1.975468993,4.948159695,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.5245901346,0,0,1,0.02,0,0,1,1,0,1,,0,1,1,1,1,0,0.360655725,0,1,0,1,0,0,0,405d5,2.459588766,4.870161057,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,0,0,1,0.2396166176,0.06389776617,0,1,0.03,0,0,1,1,0,1,,0,1,0,1,1,0,0.7188498378,0,1,0,0,0,0,0,405d5,1.704748034,5.427749634,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.01733102277,0,0,1,0.05,0,0,1,0.1036896259,0,0,0.00259224046,0,1,0,1,1,0,0.2599653304,0,1,0,1,0,0,0,405d5,3.109061003,4.858219147,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.02107925713,0,0.09274873883,1,0.02,1,0,1,0.08345642686,0,1,0.003938946407,0,0,0,1,1,0,0.3372681141,0.008431702852,1,0,0,0,0,0,405d5,3.054001331,4.024340153,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.1240875944,0,0,1,0.06,1,0,0,0.1230608001,1,0,0.02767295577,0,1,0,0,0,0,0.07664233446,0,1,0,0,0,0,0,405d7,2.325324535,4.897241592,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,1,0,0,0.3291571736,0.02277904376,0,1,0.06,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,405d7,2.697326183,4.080320358,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,1,0,0,0.3006230593,0,0,1,0.06,1,0,0,0.2599663138,0,1,0.01628298685,0,1,0,1,0,0,0.2570093572,0,1,0,0,1,0,0,405d7,2.531312943,4.626422405,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,1,0,0,0.4613095224,0,0,1,0.06,1,0,0,0.3160434365,0,0,0.01688781753,0,1,0,0,1,0,0.349702388,0,1,0,1,0,0,0,405d7,1.541159034,4.969099045,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,1,1,0,0,0.3035714328,0,0,1,0.07,1,0,0,0.2494283915,0,1,0.04572853819,0,1,0,1,1,0,0.2443609089,0,0,0,0,0,0,0,405d7,1.178655028,5.791135788,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,1,1,0,0.2324037254,0,0,1,0.06,1,0,0,0.1375494003,0,1,0.002845849842,0,1,0,1,1,0,0.2324037254,0,1,1,0,0,0,0,405d7,1.435084462,5.882127762,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,1,1,0,0,1,0,1,1,0.12,1,0,1,0.3610058427,0,0,0.04133654758,0,0,0,1,1,0,0.1597633064,0,0,0,0,0,0,0,405d9,2.727852821,3.78834033,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0,0,1,1,0.02,1,0,0,0,0,0,0,0,1,0,1,1,0,0.06910167634,0,1,0,0,0,0,0,405d9,1.757857919,5.162813663,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.992307663,0,1,1,0.01,1,0,1,0.3387534022,0,0,0.1897018999,0,1,0,1,1,1,0,0,0,0,0,0,0,0,405d9,3.642573595,2.834398746,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.04686035588,0,0,1,0,1,0,1,0.5999029875,0,0,0,0,1,0,1,1,0,0.4217432141,0,0,0,0,0,0,0,405d9,5.329670429,1.642935634,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,1,0,0,1,0.03,1,0,1,0.2785185277,0,0,0.04135802388,1,1,1,1,1,0,0.8719211817,0,1,1,0,0,0,0,405d9,4.820281506,2.795509577,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.3323593736,0,0,1,0.02,0,1,0,0.2420622408,0,1,0.04322540015,1,1,0,1,1,1,0.1826150417,0,0,0,0,0,0,0,405d11,3.09512496,4.126710892,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,0,0,1,0.4311310053,0,0,1,0.25,1,0,0,0.1193167567,0,0,0.07987942547,0,1,0,1,1,0,0.4826427698,0,0,1,0,0,0,0,405d11,1.781709194,5.012877464,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,0,0,1,0.2478134185,0,0,1,0.02,1,0,1,0.3738552332,0,0,0.09095471352,0,1,0,1,1,0,0.5102040768,0,0,0,0,0,0,0,405d11,2.38967967,5.057488441,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.3094555736,0,0,1,0.1,1,0,1,0.3431041539,0,1,0.06011076644,0,1,0,1,1,1,0.2034384012,0.0177650433,1,0,0,1,0,0,405d11,2.601207018,4.863302708,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,1,1,0.398860395,0,0,1,0.3,1,0,0,0.1577714086,1,1,0.1192397848,0,1,0,1,1,0,0.2231718898,0,1,0,0,0,0,0,405d11,1.796747088,5.162651539,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,0,0,1,0.5385474563,0,0,1,0.02,0,0,0,0.3082191646,0,0,0.02716895007,0,1,0,1,1,0,0.2111731917,0,1,0,0,0,0,0,405d11,3.207693577,4.282277107,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.15625,0.02265625075,0,1,0.05,0,0,1,0.006899195258,0,0,0.04216174781,0,1,0,1,1,0,0.267187506,0,1,0,0,0,0,0,405d13,3.24959898,3.905016422,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,0,0,1,0.1853568107,0.09267840534,0.2993512452,1,0.02,0,0,1,0.1315789521,0,0,0.0229044836,0,1,0,1,0,0,0.3651529253,0.004633920267,1,1,0,0,0,0,405d13,1.899866223,5.083923817,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,0,0,1,0,0,0,1,0.02,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,405d13,3.22167182,3.43633914,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.2448979616,0,0,1,0.09,0,0,0,0.05660377443,0,0,0.0396226421,0,1,1,1,1,0,0.7346938848,0.004897959065,1,0,1,0,0,0,405d13,2.455306053,4.655389786,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,0,0,1,0.2218128294,0,0,1,0.06,0,0,1,0.06753022224,0,0,0.06234887615,1,1,0,1,1,0,0.2579218745,0.001473839395,1,1,0,0,0,0,405d13,3.091042519,4.12198925,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,1,1,0.1043083891,0,0,1,0,0,0,0,0,0,1,0.02690582909,0,1,0,1,1,0,0.1700680256,0.01058201026,1,1,0,0,0,0,405d15,1.018847346,6.861957073,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.1255230159,0,0,1,0.01,0,0,1,1,1,1,,0,1,0,0,1,0,0.3347280324,0.04393305257,1,0,0,0,0,0,405d15,2.069391251,4.793366909,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,0,0,1,0.1067415699,0,0.2516853809,1,0.02,0,0,1,0.1569448113,0,1,0.02184148505,0,1,0,1,1,0,0.06741572917,0.008426966146,1,0,0,0,0,0,405d15,2.395164251,5.089204311,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.1311036795,0.2675585151,0,1,0.02,0,0,1,0.2711986899,0,1,0.08135960996,0,1,0,1,1,0,0.160535112,0,1,1,0,1,0,0,405d15,2.230014324,5.079866886,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.08233731985,0,0,1,0.01,0,0,1,0,1,1,0,0,1,0,1,1,0,0.3054448962,0,1,1,0,1,0,0,405d15,2.667922497,4.649290085,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.1427556872,0,0.8522727489,1,0.01,0,0,1,0.3534644246,1,0,0.02496878989,0,1,0,1,1,0,0.2279829532,0.007102272939,1,0,0,0,0,0,405d15,5.094118118,2.155807257,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,0.9992435575,0,0,1,0.04,1,0,1,0.005112668034,0,1,0.09127059579,0,0,0,1,1,0,0.4697428048,0.009077155963,1,0,0,1,0,0,405d17,4.951436996,2.235463858,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,0,0,1,0.5846354365,0,0,0,0.01,1,0,1,0.00827338174,0,0,0.04460431635,1,0,0,1,1,0,0.4791666567,0,1,1,0,0,0,0,405d17,3.645188808,3.691748142,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,1,0.4550264478,0,1,0.03,1,0,1,0.09037212282,0,1,0.04646584019,0,0,0,1,1,0,0.4514991045,0.003527336754,1,1,0,0,0,0,405d17,4.029806137,3.003700495,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,0,1,0,1,1,0.2953450978,0,1,0.13,1,0,1,0,0,0,0,0,0,1,1,1,0,0.5200642347,0,1,0,0,0,0,0,405d17,3.847377777,2.587168694,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.2357414514,0,0,1,0.12,1,0,1,0.2697368562,0,0,0.02349624038,0,1,1,1,1,1,0.229657799,0,1,1,0,0,0,0,405d19,2.9704144,4.211177349,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.2546189427,0,0,1,0.12,1,0,1,0.06318051368,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,405d19,3.162517071,4.294515133,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.228583917,0,0,1,0.1,1,0,1,0.2096065581,0,1,0.04194128141,0,0,0,1,1,0,0.1555944085,0,1,1,0,0,0,0,405d19,2.721295357,5.014137745,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.4380767345,0.005342399236,0.00485672662,1,0.14,1,0,0,0.4373114109,0,1,0,0,1,0,0,1,0,0.257406503,0,1,1,0,0,0,0,405d19,3.708436966,3.92153883,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.3363636434,0,0.5254545212,1,0.02,1,0,1,0.5275428295,0,1,0,1,1,0,1,1,1,0.5254545212,0,1,0,0,1,0,0,405d19,3.575990677,3.427074909,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,1,0,0,1,0.02,0,0,0,0.2763260603,0,0,0.01560062356,0,1,0,1,1,1,0.07245080173,0,1,1,0,0,0,0,405d19,2.34851408,4.670782566,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
0,0,1,0,0,0.3431994319,0,0.3002114296,1,0.02,1,0,1,0.1462962925,1,0,0.04259259254,0,1,0,0,1,0,0.3431994319,0.008456659503,1,0,0,0,0,0,405d21,2.534490108,4.723217487,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.02377807163,0,0,1,0.06,0,0,0,0.1093071848,0,0,0.02989873104,1,1,0,1,1,0,0.1453104317,0.01321003959,1,0,0,0,0,0,405d21,1.994700313,5.327810287,0,4,0.4050327837,0.05271857232,0.9509817958,2008,405,0
1,1,1,0,1,0.01822600327,0,0.5771567225,1,0.06,0,0,0,0.003248018678,0,1,0.006496037357,0,1,0,1,0,0,0.3645200431,0,1,1,0,0,0,0,407d1,1.717754006,5.688349247,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0,0,0,1,0.01,0,0,0,0.00691531552,0,0,0.008502437733,0,1,0,1,0,0,0.5092361569,0,0,1,0,0,0,0,407d1,2.793555021,4.808846474,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.1398210227,0,0.2667785287,1,0.05,1,1,1,0.06214173883,0,0,0.02800937928,0,1,1,1,0,0,0.1677852422,0,1,1,1,0,0,0,407d3,3.468856096,4.01999712,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
0,1,1,0,1,1,0.3980099559,1,1,0.12,1,0,1,1,0,0,0.1737424135,0,0,1,1,1,1,0.5804311633,0.0398009941,1,0,1,1,0,0,407d3,4.777609825,1.624307394,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,1,0.0008375209291,1,1,0.05,0,0,0,0.9471050501,0,0,0.1086490378,0,1,1,0,1,1,0,0.001675041858,1,1,1,0,0,0,407d3,2.917770624,4.167293549,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,1,0.01269035507,1,1,0.04,0,0,1,0.008448324166,0,1,0.2081103921,0,1,0,0,0,0,0.7614213228,0,0,0,0,0,0,0,407d3,3.401863813,3.267634153,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
0,0,1,0,1,0.7986348271,0,1,1,0.01,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,407d5,4.223909855,2.149410009,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
0,0,0,0,1,0.9137737751,0.2687569857,0.4456886947,1,0.04,0,0,1,0.1019607857,0,1,0.2005228698,0,0,1,1,1,1,0.8017917275,0,0,0,0,0,0,0,407d5,3.552486897,3.242099762,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,1,0,1,0,0,0,1,0.03,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,407d7,2.912350655,4.570893764,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,0,1,0.05069370195,0,0.05336179212,1,0.1,0,0,0,0.01942196488,0,0,0.01329479739,0,0,0,0,1,0,0.1227321252,0.005869797431,1,1,0,0,0,0,407d7,2.458733797,5.077096939,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,1,0,1,0.6664561033,0,0,1,0.04,0,0,0,0.09533866495,0,1,0.001810227754,0,1,0,1,0,0,0.09981048852,0,1,1,0,0,0,0,407d7,2.028148174,5.338928699,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,1,0,0.9204035997,1,0.04,1,0,1,0.06450770795,0,0,0.002742230427,1,0,0,0,0,0,0.1575112045,0,0,0,0,0,0,0,407d7,1.796747088,5.689866543,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,0,1,0.2727272809,0,0,1,0.02,0,0,0,0.01778093912,0,0,0.008890469559,0,0,1,1,0,1,0.06545454264,0,1,0,1,1,0,0,407d7,1.968509912,5.257699013,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,0,1,1,0,0,1,0.04,1,0,1,0.06863482296,0,0,0.0225648731,0,0,1,1,1,1,0.2347024381,0,1,0,1,0,0,0,407d7,2.320425034,4.763801575,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,1,0,0,1,0.04,1,0,1,0.2523489892,0,0,0.01073825546,0,1,1,1,0,0,0.1634877324,0,1,1,1,0,0,0,407d7,2.014903069,4.583606243,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,0,1,0.05458823591,0,0,1,0.04,0,0,1,0.1840424389,0,0,0.01623903774,1,0,0,1,1,1,0.1694117635,0.02494117618,1,1,1,0,0,0,407d7,2.932259798,4.72926712,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,1,1,0.02164502256,0,0,0,0,0,0,0,0.08322712034,0,1,0.006372673903,0,1,0,1,1,0,0.2353896052,0,1,1,0,0,0,0,407d7,0.4187103212,7.103148937,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.08627086878,0.07653061301,0,1,0.07,1,0,1,0.239156872,0,1,0.004661532119,0,0,1,1,1,0,0.4151206017,0.005565862637,1,1,0,0,0,0,407d9,4.61887598,3.057134151,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.03655750304,0.04569687694,0,1,0.08,1,0,1,0.03176844493,0,0,0.01147193741,0,0,0,1,1,0,0.1721249074,0.003808073001,1,1,0,0,0,0,407d9,1.862528563,5.317541122,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0,0,0,1,0.03,0,0,0,0.03855749592,1,1,0.001814470394,0,0,0,1,1,0,0.007077856455,0.004550050478,1,1,0,0,0,0,407d9,0.6830968261,6.90674448,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
0,0,1,0,0,0.02152466401,0.01793722063,0,1,0.08,1,0,0,0.07625994831,0,1,0.007073386572,0,1,0,1,1,0,0.04215246812,0.003587443847,1,1,1,0,0,0,407d9,2.882563591,4.134046078,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.1789919883,0.03532736748,0,1,0.1,1,0,1,0.1909979284,0,1,0.006218537223,1,0,0,1,1,0,0.2260951549,0.006123410072,1,1,0,0,0,0,407d9,4.098004341,3.562580824,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,0,1,0.2395997941,0,0,1,0.06,0,0,0,0.01342732459,0,1,0.001566521241,0,0,0,1,1,0,0.04844655097,0,1,1,1,0,0,0,407d9,0.8919980526,6.657084465,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,0,0,1,0.03383458778,0.05155746639,0,1,0.1,1,0,1,0.02702702768,0,1,0.01600629836,1,0,1,1,1,1,0.05800214782,0.001074113883,1,1,0,0,0,0,407d9,3.491038084,4.038368225,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,0,0,1,0.214039132,0,0.02416570857,1,0.08,1,0,1,0,0,0,0.1243422851,0,0,1,1,1,0,0,0,1,1,1,0,0,0,407d9,2.042518139,4.724824905,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,1,1,0.05879563838,0,0,1,0.1,1,0,1,0,0,1,0.01338858809,0,1,0,1,1,0,0.1583689004,0,1,0,0,0,0,0,407d11,2.9704144,4.683554649,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,1,0,1,0.2472108006,0,0,1,0.02,0,0,0,0.2105263174,0,0,0.003629764076,0,1,0,0,1,0,0.4944216013,0,1,1,0,0,0,0,407d11,2.050270081,5.389876366,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,1,0,1,0.03490304574,0,0,1,0.09,1,0,1,0,0,0,0.01334844436,1,1,0,1,0,0,0.154016614,0,1,0,0,0,0,0,407d11,2.716018438,4.782297611,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,0,0,1,0.02854230441,0,0,1,0.05,0,0,1,0.1009652987,0,0,0.006522306241,0,1,0,1,0,0,0.2854230404,0,0,1,1,0,0,0,407d11,1.722766638,5.165805817,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,1,0,1,0.100609757,0.04573170841,0,1,0.24,1,0,1,0.04575163499,0,0,0.01372549031,1,1,1,1,1,0,0,0,0,1,0,0,0,0,407d13,2.29857707,5.103874207,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
0,1,1,0,1,0.05972222239,0,0,1,0,0,0,0,0.3202247322,0,0,0.01264044922,0,0,1,0,1,1,0,0,1,1,0,0,0,0,407d13,3.433987141,3.145264149,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,0,1,0,1,0.07438895106,0.9032943845,0,1,0.04,0,0,1,0.01693384536,0,0,0.07067058235,0,0,1,0,1,1,0.05313496292,0,1,1,1,0,0,0,407d13,2.230014324,4.616928577,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0,0,0,1,0.12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,407d13,3.384390354,4.096601963,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.0950819701,0.02622950822,0,1,0.12,0,0,0,0.01302931551,0,1,0.04206202924,0,0,1,0,1,0,0.1737704873,0,1,1,1,0,0,0,407d13,3.821222544,3.50852704,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.9042553306,0.159574464,0,1,0.02,0,0,0,0.04743833095,0,1,0.03162555397,0,0,0,0,0,0,0.1037234068,0.002659574384,0,0,0,0,0,0,407d13,6.183633327,0.4391030073,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
1,1,1,0,1,0.1829826236,0.1601097882,0,1,0.03,0,0,1,0.008380473591,0,0,0.01508485246,0,1,1,0,1,0,0.06221409142,0,1,1,1,0,0,0,407d13,1.986640692,5.01004076,0,4,0.04361119866,0.98201406,0.9317018986,2008,407,0
